slug,corpus,cutoff,winner_family,zipf_avg_nll,zm_avg_nll,moe_avg_nll,hierk_avg_nll,hierk_minus_moe,hierk_minus_zm,step2_helps,step2_gain,canonical_source
decline_and_fall_vol1,Decline and Fall Vol 1,full,hier,6.721170793180686,6.7211701084082005,6.721115289041511,6.715877872940722,-0.00523741610078865,-0.005292235467478257,False,-0.0003112151225423687,results/zipf_angle4_hierk/hierk_head_window_table.csv
emile,Emile,top50,zm,4.453895568875522,4.352075402886931,4.3960579430408355,4.3642822387679265,-0.03177570427290899,0.01220683588099547,False,-0.016338230665302905,results/zipf_angle4_hierk/hierk_head_window_table.csv
emile,Emile,top100,zm,4.820690730674891,4.674715912867123,4.703626031731037,4.689441116959694,-0.014184914771343315,0.01472520409257072,False,-0.017963873138715433,results/zipf_angle4_hierk/hierk_head_window_table.csv
emile,Emile,top200,zm,5.127952150927283,4.968084763530409,4.980020244235746,4.982866379829945,0.002846135594198884,0.014781616299536005,False,-0.016300402923386456,results/zipf_angle4_hierk/hierk_head_window_table.csv
emile,Emile,top500,moe,5.517675538181122,5.363260635249666,5.356437245974481,5.3698103513643325,0.013373105389851148,0.006549716114666815,False,-0.013854797587785156,results/zipf_angle4_hierk/hierk_head_window_table.csv
emile,Emile,top1000,moe,5.813055776984534,5.6752215463133915,5.660336761732009,5.6699247059805655,0.009587944248556468,-0.005296840332825958,False,-0.010472779139743905,results/zipf_angle4_hierk/hierk_head_window_table.csv
emile,Emile,full,zm,6.550809484270299,6.487121711325544,6.489192155925541,6.487676550842258,-0.0015156050832834111,0.0005548395167132014,False,-0.001412602158755022,results/zipf_angle4_hierk/hierk_head_window_table.csv
ulysses,Ulysses,top50,hier,4.433003532341992,4.404113010404813,4.446221628751971,4.396758080136684,-0.04946354861528679,-0.007354930268128612,False,-0.02685875159373277,results/zipf_angle4_hierk/hierk_head_window_table.csv
ulysses,Ulysses,top100,zm,4.781817817356673,4.728558905256893,4.763646609696205,4.730345583051739,-0.03330102664446599,0.0017866777948460921,False,-0.0339007433211916,results/zipf_angle4_hierk/hierk_head_window_table.csv
ulysses,Ulysses,top200,zm,5.121338797601226,5.055669882128655,5.079755953310781,5.065202444041171,-0.014553509269609854,0.009532561912515725,False,-0.0191848182307223,results/zipf_angle4_hierk/hierk_head_window_table.csv
ulysses,Ulysses,top500,zm,5.540257780766808,5.470330416503,5.479895027031668,5.481610520229335,0.0017154931976666177,0.011280103726335255,False,-0.008867840936107776,results/zipf_angle4_hierk/hierk_head_window_table.csv
ulysses,Ulysses,top1000,zm,5.862616264961333,5.795471764045913,5.795661043640454,5.801876389650951,0.006215346010496781,0.00640462560503785,False,-0.010567937562463284,results/zipf_angle4_hierk/hierk_head_window_table.csv
ulysses,Ulysses,full,hier,7.366644172022561,7.351230348257138,7.360040275685457,7.350956482431356,-0.009083793254101025,-0.00027386582578170504,True,0.0018584741712384945,results/zipf_angle4_hierk/hierk_head_window_table.csv
collected_poe,Collected Poe,top50,zm,4.199280129026332,4.179861349926951,4.2017972007545366,4.196502959074293,-0.00529424168024395,0.016641609147341363,False,-0.002781201729178312,results/zipf_angle4_hierk/hierk_head_window_table.csv
collected_poe,Collected Poe,top100,zm,4.524377163549808,4.4930209939628405,4.505934752337151,4.513922974522536,0.007988222185385752,0.020901980559695943,True,0.006198436051419773,results/zipf_angle4_hierk/hierk_head_window_table.csv
collected_poe,Collected Poe,top200,zm,4.8378762335872985,4.8016944135777,4.805482678235805,4.820117166103172,0.014634487867366985,0.01842275252547143,False,-0.009986632511748361,results/zipf_angle4_hierk/hierk_head_window_table.csv
collected_poe,Collected Poe,top500,moe,5.2852761238213,5.249569965283401,5.242888594525398,5.255022347290418,0.012133752765020489,0.0054523820070171425,False,-0.004479941599851073,results/zipf_angle4_hierk/hierk_head_window_table.csv
collected_poe,Collected Poe,top1000,moe,5.638997221039041,5.6078190570994835,5.596484838477382,5.602139550215684,0.0056547117383018985,-0.00567950688379959,True,0.0022945301557447187,results/zipf_angle4_hierk/hierk_head_window_table.csv
collected_poe,Collected Poe,full,zm,6.6683107797436625,6.664039209234085,6.666311949576639,6.666433050066014,0.00012110048937508111,0.0023938408319290616,False,-0.001518230070864851,results/zipf_angle4_hierk/hierk_head_window_table.csv
principia_ethica,Principia Ethica,top50,zm,4.237266403795237,4.1256637674863175,4.164913281864689,4.161914548858817,-0.0029987330058718342,0.03625078137249993,False,-0.028533151562771655,results/zipf_angle4_hierk/hierk_head_window_table.csv
principia_ethica,Principia Ethica,top100,zm,4.61693450370177,4.4726797687925375,4.491174500901497,4.51466191260539,0.02348741170389257,0.04198214381285226,False,-0.028090756091279243,results/zipf_angle4_hierk/hierk_head_window_table.csv
principia_ethica,Principia Ethica,top200,moe,4.968923956673797,4.820424918279281,4.819804924879465,4.841199562148257,0.021394637268792316,0.020774643868976206,False,-0.022041877237676165,results/zipf_angle4_hierk/hierk_head_window_table.csv
principia_ethica,Principia Ethica,top500,hier,5.413707281053986,5.287810156049993,5.272362574611397,5.265614765790203,-0.006747808821193857,-0.022195390259789782,False,-0.018154474607095628,results/zipf_angle4_hierk/hierk_head_window_table.csv
principia_ethica,Principia Ethica,top1000,hier,5.678730166041172,5.578195730670632,5.562268670457861,5.544271918910956,-0.017996751546904832,-0.03392381175967518,False,-0.015382440386348985,results/zipf_angle4_hierk/hierk_head_window_table.csv
principia_ethica,Principia Ethica,full,hier,5.978310064484517,5.917476589984626,5.913923711681961,5.910334132072979,-0.0035895796089819854,-0.007142457911647249,False,-0.0014793723312931661,results/zipf_angle4_hierk/hierk_head_window_table.csv
critique_of_pure_reason,Critique of Pure Reason,top50,zm,4.045428572319184,3.9829844954016393,4.0158889820988595,4.044929696175228,0.02904071407636888,0.061945200773589004,False,-0.03269657683649124,results/zipf_angle4_hierk/hierk_head_window_table.csv
critique_of_pure_reason,Critique of Pure Reason,top100,zm,4.4602154706948705,4.36755431672522,4.377708135854066,4.4101841535655915,0.03247601771152553,0.04262983684037103,False,-0.028339452627268988,results/zipf_angle4_hierk/hierk_head_window_table.csv
critique_of_pure_reason,Critique of Pure Reason,top200,moe,4.851623238905593,4.751156177262219,4.741349091469067,4.759018762513357,0.01766967104429007,0.007862585251137588,False,-0.022486239534720072,results/zipf_angle4_hierk/hierk_head_window_table.csv
critique_of_pure_reason,Critique of Pure Reason,top500,hier,5.307766245707306,5.2183003005275745,5.193841933658381,5.182583850352022,-0.011258083306358913,-0.035716450175552694,False,-0.016567189573075188,results/zipf_angle4_hierk/hierk_head_window_table.csv
critique_of_pure_reason,Critique of Pure Reason,top1000,hier,5.585480104735576,5.511309632552731,5.485084370985081,5.463276599118155,-0.02180777186692673,-0.04803303343457621,False,-0.015767296653697256,results/zipf_angle4_hierk/hierk_head_window_table.csv
critique_of_pure_reason,Critique of Pure Reason,full,hier,6.00665335524234,5.967962608254694,5.9564279569814556,5.952594627808615,-0.003833329172840294,-0.015367980446078455,False,-0.0017142252272925873,results/zipf_angle4_hierk/hierk_head_window_table.csv
