slug,corpus,mode,step,rank,expression,math,rmse,uses_new_operator,canonical_source
pride_and_prejudice,Pride and Prejudice,zm_residual,7,5,"add[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]],add[tan[mul[mul[mul[log[x],sin[x]],div[log[x],cosh[x]]],mul[mul[log[x],sin[x]],div[log[x],cosh[x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],neg[mul[add[erf[x],neg[x]],sub[besselj[x],sin[x]]]]]]]","((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))+(tan((((log(x)*sin(x))*(log(x)/cosh(x)))*((log(x)*sin(x))*(log(x)/cosh(x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(-((erf(x)+(-x))*(J0(x)-sin(x)))))))",0.15500334811696145,True,results/zipf_widened_grammar_diagnostic/summary.json
pride_and_prejudice,Pride and Prejudice,zm_residual,7,6,"add[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]],erf[add[add[mul[sub[sqrt[x],pow[x,x]],mul[log[x],cos[x]]],mul[div[log[x],gamma[x]],sub[besselj[x],pow[x,x]]]],mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],sin[x]],sub[erf[x],sin[x]]]]]]]","((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))+erf(((((sqrt(x)-pow(x,x))*(log(x)*cos(x)))+((log(x)/gamma(x))*(J0(x)-pow(x,x))))+(((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-sin(x))*(erf(x)-sin(x)))))))",0.155311471187457,True,results/zipf_widened_grammar_diagnostic/summary.json
pride_and_prejudice,Pride and Prejudice,zm_residual,7,7,"erf[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]]]","erf((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x)))))))",0.1553206884508562,True,results/zipf_widened_grammar_diagnostic/summary.json
pride_and_prejudice,Pride and Prejudice,zm_residual,7,8,"add[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]],add[sub[neg[mul[add[erf[x],neg[x]],sub[besselj[x],sin[x]]]],mul[mul[sub[sin[x],mul[x,x]],sub[sin[x],pow[x,x]]],mul[sub[sqrt[x],pow[x,x]],sub[sin[x],tanh[x]]]]],sub[mul[mul[sub[cos[x],tanh[x]],sub[cos[x],tanh[x]]],mul[sub[cos[x],tanh[x]],sub[cos[x],tanh[x]]]],mul[mul[sub[erf[x],pow[x,x]],sub[erf[x],pow[x,x]]],mul[sub[erf[x],sin[x]],sub[erf[x],sin[x]]]]]]]","((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))+(((-((erf(x)+(-x))*(J0(x)-sin(x))))-(((sin(x)-(x*x))*(sin(x)-pow(x,x)))*((sqrt(x)-pow(x,x))*(sin(x)-tanh(x)))))+((((cos(x)-tanh(x))*(cos(x)-tanh(x)))*((cos(x)-tanh(x))*(cos(x)-tanh(x))))-(((erf(x)-pow(x,x))*(erf(x)-pow(x,x)))*((erf(x)-sin(x))*(erf(x)-sin(x)))))))",0.15534143592273345,True,results/zipf_widened_grammar_diagnostic/summary.json
pride_and_prejudice,Pride and Prejudice,zm_residual,7,9,"add[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]],sub[add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[sub[add[1,neg[x]],sub[besselj[x],tanh[x]]],mul[div[log[x],gamma[x]],sub[besselj[x],pow[x,x]]]]],add[sub[mul[mul[log[x],mul[x,x]],add[sin[x],neg[x]]],mul[add[neg[x],pow[x,x]],mul[log[x],neg[x]]]],sub[mul[mul[log[x],sinh[x]],sub[tanh[x],mul[x,x]]],mul[sub[1,sqrt[x]],mul[log[x],mul[x,x]]]]]]]","((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))+((erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((1+(-x))-(J0(x)-tanh(x)))+((log(x)/gamma(x))*(J0(x)-pow(x,x)))))-((((log(x)*(x*x))*(sin(x)+(-x)))-(((-x)+pow(x,x))*(log(x)*(-x))))+(((log(x)*sinh(x))*(tanh(x)-(x*x)))-((1-sqrt(x))*(log(x)*(x*x)))))))",0.15538206677457184,True,results/zipf_widened_grammar_diagnostic/summary.json
pride_and_prejudice,Pride and Prejudice,zm_residual,7,10,"add[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]],sub[add[add[mul[sub[sqrt[x],pow[x,x]],mul[log[x],cos[x]]],mul[div[log[x],gamma[x]],sub[besselj[x],pow[x,x]]]],add[mul[div[sub[1,x],eml[1,x]],div[div[x,1],add[1,x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[sub[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],add[div[log[x],eml[x,x]],sub[div[1,x],gamma[x]]]],mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],tanh[x]],sub[besselj[x],pow[x,x]]]]]]]","((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))+(((((sqrt(x)-pow(x,x))*(log(x)*cos(x)))+((log(x)/gamma(x))*(J0(x)-pow(x,x))))+((((1-x)/EML(1,x))*((x/1)/(1+x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))-((((erf(x)-(x*x))*(log(x)*erf(x)))-((log(x)/EML(x,x))+((1/x)-gamma(x))))+(((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-tanh(x))*(J0(x)-pow(x,x)))))))",0.15542998005287625,True,results/zipf_widened_grammar_diagnostic/summary.json
pride_and_prejudice,Pride and Prejudice,zm_residual,8,1,"add[add[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]],add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]]],add[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]],add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]]]]","(((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))+(((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x)))))))+((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))+(((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))))",0.14822816769663694,True,results/zipf_widened_grammar_diagnostic/summary.json
pride_and_prejudice,Pride and Prejudice,zm_residual,8,2,"erf[add[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]],add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]]]]","erf(((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))+(((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))))",0.1486281109756671,True,results/zipf_widened_grammar_diagnostic/summary.json
pride_and_prejudice,Pride and Prejudice,zm_residual,8,3,"add[add[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]],add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]]],add[add[add[mul[mul[add[neg[x],sqrt[x]],eml[neg[x],cosh[x]]],mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]]],mul[mul[add[neg[x],sqrt[x]],eml[neg[x],cosh[x]]],mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]]]],add[mul[mul[add[neg[x],sqrt[x]],eml[neg[x],cosh[x]]],mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]]],mul[mul[add[neg[x],sqrt[x]],eml[neg[x],cosh[x]]],mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]]]]],add[sub[add[mul[eml[sub[x,1],eml[x,1]],add[mul[x,x],neg[x]]],mul[sub[cosh[x],tan[x]],sub[sin[x],tanh[x]]]],mul[mul[div[cos[x],add[x,x]],add[sin[x],neg[x]]],mul[sub[1,sqrt[x]],add[neg[x],sinh[x]]]]],add[sub[mul[mul[log[x],mul[x,x]],add[sin[x],neg[x]]],mul[add[neg[x],pow[x,x]],mul[log[x],neg[x]]]],mul[mul[div[log[x],eml[x,x]],add[mul[x,x],neg[x]]],mul[add[neg[x],sinh[x]],mul[log[x],cos[x]]]]]]]]","(((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))+(((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x)))))))+(((((((-x)+sqrt(x))*EML((-x),cosh(x)))*((J0(x)-sqrt(x))*(J0(x)-sqrt(x))))+((((-x)+sqrt(x))*EML((-x),cosh(x)))*((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))))+(((((-x)+sqrt(x))*EML((-x),cosh(x)))*((J0(x)-sqrt(x))*(J0(x)-sqrt(x))))+((((-x)+sqrt(x))*EML((-x),cosh(x)))*((J0(x)-sqrt(x))*(J0(x)-sqrt(x))))))+((((EML((x-1),EML(x,1))*((x*x)+(-x)))+((cosh(x)-tan(x))*(sin(x)-tanh(x))))-(((cos(x)/(x+x))*(sin(x)+(-x)))*((1-sqrt(x))*((-x)+sinh(x)))))+((((log(x)*(x*x))*(sin(x)+(-x)))-(((-x)+pow(x,x))*(log(x)*(-x))))+(((log(x)/EML(x,x))*((x*x)+(-x)))*(((-x)+sinh(x))*(log(x)*cos(x))))))))",0.14922996969181385,True,results/zipf_widened_grammar_diagnostic/summary.json
pride_and_prejudice,Pride and Prejudice,zm_residual,8,4,"add[add[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]],add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]]],sub[sub[add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[sub[add[1,neg[x]],sub[besselj[x],tanh[x]]],mul[div[log[x],gamma[x]],sub[besselj[x],pow[x,x]]]]],add[sub[mul[mul[log[x],mul[x,x]],add[sin[x],neg[x]]],mul[add[neg[x],pow[x,x]],mul[log[x],neg[x]]]],sub[mul[mul[log[x],sinh[x]],sub[tanh[x],mul[x,x]]],mul[sub[1,sqrt[x]],mul[log[x],mul[x,x]]]]]],mul[mul[mul[mul[sub[cos[x],tanh[x]],sub[cos[x],tanh[x]]],mul[sub[cos[x],tanh[x]],sub[cos[x],tanh[x]]]],add[mul[sub[cosh[x],tan[x]],sub[gamma[x],sinh[x]]],mul[sub[besselj[x],sin[x]],mul[log[x],pow[x,x]]]]],add[neg[mul[add[erf[x],neg[x]],sub[besselj[x],sin[x]]]],mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],sin[x]],sub[erf[x],sin[x]]]]]]]]","(((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))+(((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x)))))))+(((erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((1+(-x))-(J0(x)-tanh(x)))+((log(x)/gamma(x))*(J0(x)-pow(x,x)))))-((((log(x)*(x*x))*(sin(x)+(-x)))-(((-x)+pow(x,x))*(log(x)*(-x))))+(((log(x)*sinh(x))*(tanh(x)-(x*x)))-((1-sqrt(x))*(log(x)*(x*x))))))-(((((cos(x)-tanh(x))*(cos(x)-tanh(x)))*((cos(x)-tanh(x))*(cos(x)-tanh(x))))*(((cosh(x)-tan(x))*(gamma(x)-sinh(x)))+((J0(x)-sin(x))*(log(x)*pow(x,x)))))*((-((erf(x)+(-x))*(J0(x)-sin(x))))+(((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-sin(x))*(erf(x)-sin(x))))))))",0.14930067884554168,True,results/zipf_widened_grammar_diagnostic/summary.json
pride_and_prejudice,Pride and Prejudice,zm_residual,8,5,"add[add[add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]],add[div[mul[mul[sub[besselj[x],sqrt[x]],sub[besselj[x],sqrt[x]]],mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]]],add[mul[sub[sin[x],tanh[x]],sub[besselj[x],erf[x]]],mul[sub[besselj[x],tanh[x]],mul[log[x],mul[x,x]]]]],add[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],add[mul[sub[erf[x],mul[x,x]],mul[log[x],erf[x]]],mul[sub[sin[x],tanh[x]],sub[1,sinh[x]]]]]]],erf[erf[sub[erf[add[mul[log[x],tanh[x]],sub[1,pow[x,x]]]],mul[mul[sub[gamma[x],sinh[x]],sub[erf[x],tanh[x]]],mul[sub[gamma[x],sinh[x]],sub[erf[x],tanh[x]]]]]]]]","(((((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x))))))+(((((J0(x)-sqrt(x))*(J0(x)-sqrt(x)))*((erf(x)-(x*x))*(log(x)*erf(x))))/(((sin(x)-tanh(x))*(J0(x)-erf(x)))+((J0(x)-tanh(x))*(log(x)*(x*x)))))+(erf(((log(x)*tanh(x))+(1-pow(x,x))))+(((erf(x)-(x*x))*(log(x)*erf(x)))+((sin(x)-tanh(x))*(1-sinh(x)))))))+erf(erf((erf(((log(x)*tanh(x))+(1-pow(x,x))))-(((gamma(x)-sinh(x))*(erf(x)-tanh(x)))*((gamma(x)-sinh(x))*(erf(x)-tanh(x))))))))",0.14938902715516522,True,results/zipf_widened_grammar_diagnostic/summary.json
