slug,field,new_value,historical_value,abs_diff,matches
democracy_in_america,transition_fraction_delta,0.2757212891371197,0.2757212891371197,0.0,True
democracy_in_america,original_k,78.85114528096787,78.85114528096787,0.0,True
democracy_in_america,relaxed_k,979.5263316183983,979.5263316183983,0.0,True
democracy_in_america,original_w,1.5051645692587328,1.5051645692587328,0.0,True
democracy_in_america,relaxed_w,0.10000000000000002,0.10000000000000002,0.0,True
democracy_in_america,best_start_index,17,17,0.0,True
democracy_in_america,best_nfev,37,37,0.0,True
democracy_in_america,relaxed_a1,9.872120963750373,9.872120963750373,0.0,True
democracy_in_america,relaxed_b1,0.9832361073807339,0.9832361073807339,0.0,True
democracy_in_america,relaxed_c1,6.078110078220661e-30,6.078110078220661e-30,0.0,True
democracy_in_america,relaxed_a2,35.04559133208139,35.04559133208139,0.0,True
democracy_in_america,relaxed_b2,3.7706678367792237,3.7706678367792237,0.0,True
democracy_in_america,relaxed_c2,4999.999999939149,4999.999999939149,0.0,True
democracy_in_america,tried_count,100,100,0.0,True
origin_of_species,original_rmse,0.11061655800432171,0.11061655800432171,0.0,True
origin_of_species,relaxed_rmse,0.10462522554073679,0.10462522554073679,0.0,True
origin_of_species,rmse_delta_vs_original,-0.0059913324635849224,-0.0059913324635849224,0.0,True
origin_of_species,original_transition_fraction,0.4484959616287978,0.4484959616287978,0.0,True
origin_of_species,relaxed_transition_fraction,0.7512017122512101,0.7512017122512101,0.0,True
origin_of_species,transition_fraction_delta,0.30270575062241234,0.30270575062241234,0.0,True
origin_of_species,original_k,52.643043892301954,52.643043892301954,0.0,True
origin_of_species,relaxed_k,764.0728534341625,764.0728534341625,0.0,True
origin_of_species,original_w,1.7312447636621957,1.7312447636621957,0.0,True
origin_of_species,relaxed_w,0.10000000000000002,0.10000000000000002,0.0,True
origin_of_species,best_start_index,27,27,0.0,True
origin_of_species,best_nfev,31,31,0.0,True
origin_of_species,relaxed_a1,9.82214259924647,9.82214259924647,0.0,True
origin_of_species,relaxed_b1,0.9738996665531646,0.9738996665531646,0.0,True
origin_of_species,relaxed_c1,0.7845949412858036,0.7845949412858036,0.0,True
origin_of_species,relaxed_a2,32.87866183094345,32.87866183094345,0.0,True
origin_of_species,relaxed_b2,3.657157493222013,3.657157493222013,0.0,True
origin_of_species,relaxed_c2,3441.0937734331537,3441.0937734331537,0.0,True
origin_of_species,tried_count,100,100,0.0,True
wealth_of_nations,original_rmse,0.11150530937515793,0.11150530937515793,0.0,True
wealth_of_nations,relaxed_rmse,0.10184047783096302,0.10184047783096302,0.0,True
wealth_of_nations,rmse_delta_vs_original,-0.00966483154419491,-0.00966483154419491,0.0,True
wealth_of_nations,original_transition_fraction,0.46984631997148063,0.46984631997148063,0.0,True
wealth_of_nations,relaxed_transition_fraction,0.4436977893059253,0.4436977893059253,0.0,True
wealth_of_nations,transition_fraction_delta,-0.026148530665555336,-0.026148530665555336,0.0,True
wealth_of_nations,original_k,73.86619175502778,73.86619175502778,0.0,True
wealth_of_nations,relaxed_k,58.13804321989582,58.13804321989582,0.0,True
wealth_of_nations,original_w,1.7115150930203922,1.7115150930203922,0.0,True
wealth_of_nations,relaxed_w,2.081770829007726,2.081770829007726,0.0,True
wealth_of_nations,best_start_index,69,69,0.0,True
wealth_of_nations,best_nfev,95,95,0.0,True
wealth_of_nations,relaxed_a1,32.01274850824677,32.01274850824677,0.0,True
wealth_of_nations,relaxed_b1,3.8896276163633994,3.8896276163633994,0.0,True
wealth_of_nations,relaxed_c1,264.39895084581093,264.39895084581093,0.0,True
wealth_of_nations,relaxed_a2,41.70489928489465,41.70489928489465,0.0,True
wealth_of_nations,relaxed_b2,4.398333999219902,4.398333999219902,0.0,True
wealth_of_nations,relaxed_c2,4999.999996245254,4999.999996245254,0.0,True
wealth_of_nations,tried_count,100,100,0.0,True
les_miserables,original_rmse,0.11623798486757476,0.11623798486757476,0.0,True
les_miserables,relaxed_rmse,0.10412969475744409,0.10412969475744409,0.0,True
les_miserables,rmse_delta_vs_original,-0.012108290110130676,-0.012108290110130676,0.0,True
les_miserables,original_transition_fraction,0.5343972664323318,0.5343972664323318,0.0,True
les_miserables,relaxed_transition_fraction,0.4628274920885587,0.4628274920885587,0.0,True
les_miserables,transition_fraction_delta,-0.07156977434377304,-0.07156977434377304,0.0,True
les_miserables,original_k,212.6243692971713,212.6243692971713,0.0,True
les_miserables,relaxed_k,103.72531439232438,103.72531439232438,0.0,True
les_miserables,original_w,1.336442570576215,1.336442570576215,0.0,True
les_miserables,relaxed_w,2.6216297668061994,2.6216297668061994,0.0,True
les_miserables,best_start_index,90,90,0.0,True
les_miserables,best_nfev,67,67,0.0,True
les_miserables,relaxed_a1,24.59614095702591,24.59614095702591,0.0,True
les_miserables,relaxed_b1,3.3445680468724186,3.3445680468724186,0.0,True
les_miserables,relaxed_c1,67.32734234575811,67.32734234575811,0.0,True
